frequency=10000
wave0	Time
1.436064	0.265699
1.431040	0.265702
1.436064	0.265704
1.436064	0.265707
1.436064	0.265710
1.436064	0.265712
1.431040	0.265715
1.431040	0.265717
1.426016	0.265720
1.436064	0.265722
1.431040	0.265725
1.431040	0.265728
1.431040	0.265730
1.431040	0.265733
1.426016	0.265735
1.431040	0.265738
1.436064	0.265740
1.436064	0.265743
1.431040	0.265746
1.431040	0.265748
1.436064	0.265751
1.436064	0.265753
1.436064	0.265756
1.426016	0.265759
1.436064	0.265761
1.436064	0.265764
1.426016	0.265766
1.431040	0.265769
1.436064	0.265771
1.431040	0.265774
1.436064	0.265777
1.431040	0.265779
1.431040	0.265782
1.426016	0.265784
1.426016	0.265787
1.436064	0.265789
1.431040	0.265792
1.436064	0.265795
1.420992	0.265833
1.431040	0.265837
1.426016	0.265840
1.431040	0.265842
1.431040	0.265845
1.426016	0.265847
1.436064	0.265850
1.431040	0.265853
1.436064	0.265855
1.436064	0.265858
1.431040	0.265861
1.436064	0.265863
1.431040	0.265866
1.436064	0.265869
1.431040	0.265871
1.426016	0.265874
1.431040	0.265876
1.426016	0.265879
1.431040	0.265882
1.436064	0.265884
1.436064	0.265887
1.431040	0.265889
1.436064	0.265892
1.436064	0.265894
1.436064	0.265897
1.436064	0.265900
1.431040	0.265902
1.436064	0.265905
1.431040	0.265907
1.431040	0.265910
1.431040	0.265913
1.436064	0.265915
1.431040	0.265918
1.436064	0.265921
1.431040	0.265923
1.436064	0.265926
1.436064	0.265928
1.426016	0.265931
1.431040	0.265934
1.436064	0.265936
1.431040	0.265939
1.431040	0.265941
1.431040	0.265944
1.431040	0.265947
1.431040	0.265949
1.426016	0.265952
1.436064	0.265954
1.431040	0.265957
1.431040	0.265959
1.436064	0.265962
1.436064	0.265965
1.426016	0.265967
1.431040	0.265970
1.436064	0.265972
1.426016	0.265975
1.436064	0.265978
1.431040	0.265980
1.431040	0.265983
1.431040	0.265985
1.431040	0.265988
1.436064	0.265991
1.420992	0.265993
1.436064	0.265996
1.431040	0.265998
1.420992	0.266001
1.431040	0.266004
1.436064	0.266006
1.431040	0.266009
1.436064	0.266011
1.436064	0.266014
1.431040	0.266017
1.431040	0.266019
1.436064	0.266022
1.436064	0.266024
1.441088	0.266027
1.420992	0.266029
1.431040	0.266032
1.431040	0.266034
1.431040	0.266037
1.431040	0.266039
1.431040	0.266042
1.431040	0.266045
1.431040	0.266047
1.436064	0.266050
1.426016	0.266052
1.431040	0.266055
1.431040	0.266058
1.426016	0.266060
1.436064	0.266063
1.431040	0.266065
1.431040	0.266068
1.431040	0.266071
1.436064	0.266073
1.441088	0.266076
1.436064	0.266078
1.436064	0.266081
1.426016	0.266084
1.431040	0.266086
1.426016	0.266089
1.436064	0.266091
1.431040	0.266094
1.431040	0.266096
1.431040	0.266099
1.436064	0.266102
1.431040	0.266104
1.436064	0.266107
1.431040	0.266109
1.436064	0.266112
1.436064	0.266115
1.436064	0.266117
1.431040	0.266120
1.431040	0.266122
1.431040	0.266125
1.431040	0.266128
1.436064	0.266130
1.436064	0.266133
1.436064	0.266135
1.431040	0.266138
1.441088	0.266141
1.436064	0.266143
1.436064	0.266146
1.431040	0.266148
1.436064	0.266151
1.431040	0.266154
1.431040	0.266156
1.431040	0.266159
1.436064	0.266161
1.431040	0.266164
1.436064	0.266167
1.436064	0.266169
1.431040	0.266172
1.420992	0.266174
1.431040	0.266177
1.420992	0.266179
1.431040	0.266182
1.436064	0.266185
1.436064	0.266187
1.431040	0.266190
1.431040	0.266192
1.431040	0.266195
1.431040	0.266198
1.436064	0.266200
1.431040	0.266203
1.431040	0.266205
1.431040	0.266208
1.431040	0.266210
1.431040	0.266213
1.431040	0.266216
1.436064	0.266218
1.431040	0.266221
1.426016	0.266223
1.431040	0.266226
1.436064	0.266228
1.436064	0.266231
1.431040	0.266234
1.436064	0.266236
1.436064	0.266239
1.431040	0.266241
1.426016	0.266244
1.436064	0.266246
1.441088	0.266249
1.436064	0.266252
1.431040	0.266254
1.426016	0.266257
1.431040	0.266259
1.436064	0.266262
1.436064	0.266265
1.436064	0.266267
1.436064	0.266270
1.431040	0.266272
1.431040	0.266275
1.436064	0.266278
1.431040	0.266280
1.426016	0.266283
1.426016	0.266285
1.431040	0.266288
1.436064	0.266291
1.431040	0.266293
1.436064	0.266296
1.426016	0.266298
1.436064	0.266301
1.431040	0.266304
1.431040	0.266306
1.431040	0.266309
1.436064	0.266311
1.436064	0.266314
1.431040	0.266316
1.436064	0.266319
1.431040	0.266322
1.436064	0.266324
1.431040	0.266327
1.436064	0.266329
1.426016	0.266332
1.426016	0.266334
1.436064	0.266337
1.431040	0.266339
1.426016	0.266342
1.431040	0.266345
1.431040	0.266347
1.431040	0.266350
1.436064	0.266352
1.431040	0.266355
1.436064	0.266357
1.431040	0.266360
1.436064	0.266363
1.436064	0.266365
1.436064	0.266368
1.431040	0.266370
1.436064	0.266373
1.431040	0.266376
1.436064	0.266378
1.436064	0.266381
1.431040	0.266383
1.436064	0.266386
1.436064	0.266388
1.436064	0.266391
1.431040	0.266393
1.431040	0.266396
1.426016	0.266399
1.420992	0.266401
1.431040	0.266404
1.426016	0.266406
1.431040	0.266409
1.431040	0.266411
1.436064	0.266414
1.420992	0.266417
1.436064	0.266419
1.436064	0.266422
1.436064	0.266435
1.431040	0.266438
1.420992	0.266441
1.431040	0.266444
1.436064	0.266446
1.431040	0.266449
1.431040	0.266452
1.431040	0.266454
1.431040	0.266457
1.431040	0.266460
1.436064	0.266462
1.436064	0.266465
1.426016	0.266468
1.426016	0.266470
1.431040	0.266473
1.431040	0.266475
1.431040	0.266478
1.431040	0.266481
1.431040	0.266483
1.431040	0.266486
1.436064	0.266488
1.441088	0.266491
1.420992	0.266494
1.436064	0.266496
1.431040	0.266499
1.420992	0.266502
1.431040	0.266504
1.431040	0.266507
1.431040	0.266509
1.431040	0.266512
1.436064	0.266515
1.420992	0.266517
1.436064	0.266520
1.431040	0.266522
1.431040	0.266525
1.431040	0.266528
1.431040	0.266530
1.431040	0.266533
1.431040	0.266535
1.431040	0.266538
1.436064	0.266541
1.431040	0.266543
1.426016	0.266546
1.426016	0.266548
1.431040	0.266551
1.431040	0.266554
1.426016	0.266556
1.431040	0.266559
1.436064	0.266561
1.431040	0.266564
1.426016	0.266567
1.436064	0.266569
1.436064	0.266572
1.431040	0.266574
1.426016	0.266577
1.431040	0.266580
1.426016	0.266582
1.436064	0.266585
1.441088	0.266587
1.431040	0.266590
1.436064	0.266593
1.431040	0.266595
1.436064	0.266598
1.436064	0.266600
1.431040	0.266603
1.431040	0.266606
1.436064	0.266608
1.431040	0.266611
1.431040	0.266613
1.436064	0.266616
1.436064	0.266619
1.441088	0.266621
1.420992	0.266624
1.431040	0.266626
1.431040	0.266629
1.431040	0.266632
1.431040	0.266634
1.436064	0.266637
1.436064	0.266639
1.431040	0.266642
1.431040	0.266645
1.420992	0.266647
1.426016	0.266650
1.431040	0.266652
1.431040	0.266655
1.436064	0.266657
1.436064	0.266660
1.426016	0.266663
1.431040	0.266665
1.436064	0.266668
1.431040	0.266670
1.431040	0.266673
1.431040	0.266676
1.426016	0.266678
1.431040	0.266681
1.426016	0.266683
1.436064	0.266686
1.426016	0.266689
1.431040	0.266691
1.431040	0.266694
1.436064	0.266696
1.436064	0.266699
1.436064	0.266702
1.431040	0.266704
1.431040	0.266707
1.426016	0.266710
1.426016	0.266712
1.436064	0.266715
1.431040	0.266717
1.431040	0.266720
1.431040	0.266723
1.431040	0.266725
1.436064	0.266728
1.431040	0.266730
1.436064	0.266733
1.431040	0.266736
1.431040	0.266738
1.420992	0.266741
1.431040	0.266743
1.431040	0.266746
1.431040	0.266749
1.431040	0.266751
1.436064	0.266754
1.431040	0.266756
1.431040	0.266759
1.431040	0.266761
1.436064	0.266764
1.431040	0.266767
1.436064	0.266769
1.426016	0.266772
1.431040	0.266774
1.431040	0.266777
1.431040	0.266780
1.436064	0.266782
1.431040	0.266785
1.436064	0.266787
1.436064	0.266790
1.431040	0.266793
1.431040	0.266795
1.431040	0.266798
1.431040	0.266800
1.431040	0.266803
1.431040	0.266806
1.431040	0.266808
1.436064	0.266811
1.426016	0.266813
1.436064	0.266816
1.426016	0.266818
1.436064	0.266821
1.431040	0.266824
1.436064	0.266826
1.431040	0.266829
1.431040	0.266831
1.436064	0.266834
1.431040	0.266837
1.436064	0.266839
1.436064	0.266842
1.431040	0.266845
1.436064	0.266847
1.426016	0.266850
1.436064	0.266852
1.426016	0.266855
1.431040	0.266857
1.436064	0.266860
1.431040	0.266863
1.420992	0.266865
1.431040	0.266868
1.431040	0.266870
1.431040	0.266873
1.431040	0.266876
1.431040	0.266878
1.436064	0.266881
1.426016	0.266883
1.431040	0.266886
1.426016	0.266889
1.426016	0.266891
1.420992	0.266894
1.426016	0.266896
1.436064	0.266899
1.436064	0.266901
1.436064	0.266904
1.431040	0.266907
1.426016	0.266909
1.426016	0.266912
1.431040	0.266914
1.426016	0.266917
1.431040	0.266920
1.436064	0.266922
1.426016	0.266925
1.436064	0.266928
1.431040	0.266930
1.431040	0.266933
1.436064	0.266935
1.436064	0.266938
1.431040	0.266941
1.441088	0.266943
1.436064	0.266946
1.431040	0.266948
1.431040	0.266951
1.426016	0.266954
1.436064	0.266956
1.436064	0.266959
1.441088	0.266961
1.431040	0.266964
1.431040	0.266966
1.436064	0.266969
1.426016	0.266972
1.431040	0.266974
1.426016	0.266977
1.436064	0.266979
1.436064	0.266982
1.436064	0.266985
1.431040	0.266987
1.436064	0.266990
1.431040	0.266992
1.436064	0.266995
1.436064	0.266997
1.436064	0.267000
1.441088	0.267003
1.431040	0.267005
1.436064	0.267008
1.436064	0.267011
1.420992	0.267013
1.431040	0.267016
1.420992	0.267018
1.436064	0.267021
1.436064	0.267024
1.436064	0.267035
1.436064	0.267039
1.431040	0.267042
1.431040	0.267045
1.426016	0.267047
1.431040	0.267050
1.436064	0.267053
1.436064	0.267055
1.436064	0.267058
1.431040	0.267061
1.431040	0.267063
1.436064	0.267066
1.431040	0.267069
1.436064	0.267072
1.431040	0.267074
1.436064	0.267077
1.431040	0.267079
1.431040	0.267082
1.436064	0.267084
1.431040	0.267087
1.431040	0.267090
1.431040	0.267092
1.431040	0.267095
1.431040	0.267097
1.426016	0.267100
1.436064	0.267103
1.431040	0.267105
1.436064	0.267108
1.431040	0.267110
1.431040	0.267113
1.431040	0.267115
1.436064	0.267118
1.431040	0.267121
1.431040	0.267123
1.436064	0.267126
1.436064	0.267129
1.431040	0.267131
1.436064	0.267134
1.431040	0.267136
1.431040	0.267139
1.431040	0.267141
1.431040	0.267144
1.426016	0.267147
1.436064	0.267149
1.426016	0.267152
1.420992	0.267154
1.431040	0.267157
1.436064	0.267160
1.431040	0.267162
1.426016	0.267165
1.431040	0.267167
1.436064	0.267170
1.431040	0.267173
1.436064	0.267177
1.431040	0.267180
1.431040	0.267183
1.426016	0.267186
1.441088	0.267188
1.436064	0.267191
1.426016	0.267193
1.431040	0.267196
1.436064	0.267199
1.436064	0.267202
1.436064	0.267204
1.436064	0.267207
1.431040	0.267209
1.431040	0.267212
1.426016	0.267215
1.431040	0.267217
1.426016	0.267220
1.436064	0.267222
1.436064	0.267225
1.436064	0.267227
1.431040	0.267230
1.436064	0.267233
1.431040	0.267235
1.436064	0.267238
1.431040	0.267241
1.431040	0.267243
1.431040	0.267246
1.436064	0.267248
1.436064	0.267251
1.436064	0.267254
1.436064	0.267256
1.436064	0.267259
1.436064	0.267262
1.431040	0.267264
1.431040	0.267267
1.431040	0.267270
1.431040	0.267272
1.436064	0.267275
1.426016	0.267277
1.431040	0.267280
1.426016	0.267283
1.426016	0.267285
1.436064	0.267288
1.436064	0.267291
1.431040	0.267293
1.431040	0.267296
1.426016	0.267299
1.436064	0.267301
1.431040	0.267304
1.431040	0.267306
1.431040	0.267309
1.436064	0.267312
1.431040	0.267314
1.436064	0.267317
1.431040	0.267320
1.436064	0.267322
1.436064	0.267325
1.431040	0.267328
1.436064	0.267330
1.436064	0.267333
1.431040	0.267335
1.426016	0.267338
1.431040	0.267341
1.426016	0.267343
1.431040	0.267346
1.436064	0.267358
1.426016	0.267361
1.431040	0.267364
1.431040	0.267367
1.431040	0.267369
1.431040	0.267372
1.436064	0.267375
1.436064	0.267378
1.436064	0.267380
1.431040	0.267383
1.436064	0.267385
1.436064	0.267388
1.431040	0.267391
1.436064	0.267397
1.436064	0.267401
1.436064	0.267406
1.436064	0.267410
1.431040	0.267417
1.436064	0.267420
1.431040	0.267423
1.431040	0.267425
1.426016	0.267428
1.431040	0.267431
1.426016	0.267433
1.431040	0.267436
1.426016	0.267439
1.436064	0.267441
1.431040	0.267444
1.431040	0.267446
1.436064	0.267449
1.431040	0.267452
1.436064	0.267454
1.431040	0.267457
1.426016	0.267459
1.426016	0.267462
1.431040	0.267465
1.431040	0.267467
1.436064	0.267470
1.436064	0.267472
1.431040	0.267475
1.431040	0.267478
1.426016	0.267480
1.426016	0.267483
1.420992	0.267485
1.436064	0.267488
1.431040	0.267491
1.426016	0.267493
1.431040	0.267496
1.436064	0.267498
1.441088	0.267501
1.431040	0.267504
1.436064	0.267506
1.431040	0.267509
1.431040	0.267511
1.436064	0.267514
1.431040	0.267517
1.436064	0.267519
1.431040	0.267522
1.436064	0.267525
1.436064	0.267527
1.431040	0.267530
1.431040	0.267533
1.426016	0.267535
1.436064	0.267538
1.431040	0.267540
1.420992	0.267543
1.426016	0.267546
1.431040	0.267548
1.431040	0.267551
1.431040	0.267553
1.426016	0.267556
1.436064	0.267559
1.431040	0.267561
1.441088	0.267564
1.431040	0.267566
1.436064	0.267569
1.436064	0.267572
1.431040	0.267574
1.426016	0.267577
1.431040	0.267579
1.431040	0.267582
1.426016	0.267584
1.436064	0.267587
1.436064	0.267590
1.436064	0.267592
1.426016	0.267595
1.426016	0.267597
1.426016	0.267600
1.420992	0.267602
1.431040	0.267605
1.431040	0.267607
1.431040	0.267610
1.431040	0.267613
1.426016	0.267615
1.431040	0.267618
1.436064	0.267620
1.436064	0.267623
1.436064	0.267626
1.431040	0.267628
1.426016	0.267631
1.431040	0.267633
1.436064	0.267636
1.436064	0.267638
1.431040	0.267641
1.431040	0.267644
1.431040	0.267646
1.431040	0.267649
1.431040	0.267651
1.420992	0.267654
1.426016	0.267656
1.431040	0.267670
1.426016	0.267673
1.431040	0.267676
1.431040	0.267679
1.431040	0.267681
1.420992	0.267684
1.431040	0.267687
1.436064	0.267689
1.436064	0.267692
1.431040	0.267695
1.431040	0.267697
1.436064	0.267700
1.431040	0.267703
1.436064	0.267705
1.431040	0.267708
1.431040	0.267711
1.431040	0.267713
1.426016	0.267716
1.431040	0.267719
1.441088	0.267722
1.436064	0.267724
1.436064	0.267727
1.436064	0.267730
1.431040	0.267732
1.431040	0.267735
1.436064	0.267738
1.436064	0.267740
1.431040	0.267743
1.436064	0.267745
1.431040	0.267748
1.431040	0.267751
1.436064	0.267753
1.431040	0.267756
1.436064	0.267758
1.436064	0.267761
1.436064	0.267764
1.436064	0.267766
1.436064	0.267769
1.436064	0.267772
1.431040	0.267774
1.431040	0.267777
1.436064	0.267779
1.426016	0.267782
1.436064	0.267785
1.431040	0.267787
1.426016	0.267790
1.426016	0.267792
1.431040	0.267795
1.431040	0.267798
1.426016	0.267800
1.431040	0.267809
1.436064	0.267812
1.431040	0.267815
1.436064	0.267818
1.436064	0.267820
1.436064	0.267823
1.426016	0.267825
1.431040	0.267828
1.436064	0.267831
1.431040	0.267833
1.431040	0.267836
1.431040	0.267839
1.431040	0.267841
1.431040	0.267844
1.431040	0.267846
1.431040	0.267849
1.431040	0.267851
1.426016	0.267854
1.436064	0.267857
1.441088	0.267859
1.436064	0.267871
1.436064	0.267874
1.431040	0.267876
1.436064	0.267878
1.431040	0.267881
1.436064	0.267883
1.436064	0.267885
1.431040	0.267887
1.436064	0.267890
1.436064	0.267892
1.431040	0.267894
1.436064	0.267897
1.436064	0.267899
1.436064	0.267901
1.431040	0.267904
1.431040	0.267906
1.436064	0.267908
1.436064	0.267910
1.426016	0.267913
1.436064	0.267915
1.426016	0.267917
1.426016	0.267920
1.441088	0.267922
1.431040	0.267924
1.436064	0.267926
1.431040	0.267929
1.431040	0.267931
1.436064	0.267933
1.436064	0.267935
1.431040	0.267938
1.436064	0.267940
1.436064	0.267942
1.436064	0.267944
1.436064	0.267947
1.431040	0.267949
1.431040	0.267951
1.436064	0.267954
1.431040	0.267956
1.436064	0.267958
1.436064	0.267960
1.431040	0.267963
1.426016	0.267965
1.431040	0.267967
1.426016	0.267969
1.431040	0.267972
1.436064	0.267974
1.431040	0.267976
1.426016	0.267979
1.431040	0.267981
1.431040	0.267983
1.431040	0.267985
1.431040	0.267988
1.431040	0.267990
1.431040	0.267992
1.436064	0.267994
1.436064	0.267997
1.436064	0.267999
1.436064	0.268001
1.431040	0.268004
1.436064	0.268006
1.436064	0.268008
1.431040	0.268010
1.426016	0.268013
1.431040	0.268015
1.436064	0.268017
1.431040	0.268019
1.426016	0.268022
1.436064	0.268024
1.431040	0.268026
1.436064	0.268029
1.431040	0.268031
1.436064	0.268033
1.431040	0.268035
1.436064	0.268038
1.431040	0.268040
1.436064	0.268042
1.431040	0.268044
1.431040	0.268047
1.436064	0.268049
1.436064	0.268051
1.436064	0.268054
1.436064	0.268056
1.431040	0.268058
1.436064	0.268060
1.431040	0.268063
1.431040	0.268065
1.426016	0.268067
1.426016	0.268069
1.431040	0.268072
1.426016	0.268074
1.426016	0.268076
1.426016	0.268079
1.426016	0.268081
1.436064	0.268083
1.436064	0.268086
1.431040	0.268088
1.431040	0.268090
1.436064	0.268092
1.426016	0.268095
1.426016	0.268097
1.431040	0.268099
1.426016	0.268101
1.436064	0.268104
1.426016	0.268106
1.431040	0.268108
1.431040	0.268110
1.431040	0.268113
1.431040	0.268115
1.436064	0.268117
1.431040	0.268120
1.420992	0.268122
1.426016	0.268124
1.426016	0.268126
1.431040	0.268129
1.436064	0.268131
1.426016	0.268133
1.431040	0.268135
1.431040	0.268138
1.436064	0.268140
1.431040	0.268142
1.436064	0.268145
1.436064	0.268147
1.441088	0.268149
1.420992	0.268151
1.431040	0.268153
1.431040	0.268156
1.436064	0.268158
1.431040	0.268160
1.431040	0.268163
1.431040	0.268165
1.426016	0.268167
1.436064	0.268169
1.431040	0.268172
1.431040	0.268174
1.431040	0.268176
1.426016	0.268178
1.436064	0.268181
1.426016	0.268183
1.431040	0.268185
1.436064	0.268187
1.436064	0.268190
1.431040	0.268192
1.436064	0.268194
1.431040	0.268197
1.436064	0.268199
1.436064	0.268201
1.436064	0.268203
1.426016	0.268206
1.426016	0.268208
1.436064	0.268210
1.431040	0.268212
1.426016	0.268215
1.436064	0.268217
1.426016	0.268219
1.436064	0.268221
1.431040	0.268224
1.431040	0.268226
1.431040	0.268237
1.431040	0.268240
1.431040	0.268242
1.431040	0.268245
1.426016	0.268247
1.436064	0.268250
1.431040	0.268252
1.436064	0.268254
1.431040	0.268257
1.436064	0.268259
1.431040	0.268261
1.436064	0.268264
1.431040	0.268266
1.436064	0.268268
1.431040	0.268271
1.420992	0.268273
1.436064	0.268275
1.426016	0.268278
1.431040	0.268280
1.431040	0.268282
1.420992	0.268285
1.436064	0.268287
1.436064	0.268289
1.426016	0.268292
1.436064	0.268294
1.426016	0.268296
1.436064	0.268298
1.431040	0.268301
1.436064	0.268303
1.436064	0.268305
1.436064	0.268308
1.436064	0.268310
1.431040	0.268312
1.436064	0.268315
1.436064	0.268317
1.436064	0.268319
1.436064	0.268321
1.426016	0.268324
1.431040	0.268326
1.436064	0.268328
1.420992	0.268331
1.431040	0.268333
1.436064	0.268335
1.436064	0.268338
1.436064	0.268340
1.436064	0.268342
1.436064	0.268344
1.431040	0.268347
1.431040	0.268349
1.436064	0.268351
1.436064	0.268354
1.436064	0.268356
1.436064	0.268358
1.431040	0.268361
1.436064	0.268363
1.436064	0.268365
1.426016	0.268368
1.431040	0.268370
1.431040	0.268372
1.436064	0.268374
1.436064	0.268377
1.426016	0.268379
1.426016	0.385408
1.426016	0.385424
1.426016	0.385427
1.436064	0.385430
1.431040	0.385433
1.436064	0.385436
1.431040	0.385439
1.431040	0.385441
1.431040	0.385444
1.436064	0.385447
1.436064	0.385449
1.431040	0.385452
1.436064	0.385454
1.431040	0.385457
1.431040	0.385460
1.431040	0.385462
1.426016	0.385465
1.436064	0.385468
1.431040	0.385471
1.431040	0.385473
1.436064	0.385476
1.431040	0.385478
1.436064	0.385481
1.436064	0.385484
1.436064	0.385486
1.431040	0.385489
1.436064	0.385492
1.436064	0.385494
1.436064	0.385497
1.436064	0.385500
1.436064	0.385502
1.431040	0.385505
1.431040	0.385507
1.431040	0.385510
1.436064	0.385513
1.436064	0.385515
1.431040	0.385518
1.436064	0.385521
1.436064	0.385523
1.436064	0.385526
1.431040	0.385528
1.436064	0.385531
1.431040	0.385534
1.431040	0.385536
1.431040	0.385539
1.431040	0.385541
1.436064	0.385544
1.431040	0.385547
1.436064	0.385549
1.431040	0.385552
1.436064	0.385555
1.436064	0.385557
1.431040	0.385560
1.436064	0.385562
1.431040	0.385565
1.431040	0.385568
1.436064	0.385570
1.436064	0.385573
1.436064	0.385575
1.431040	0.385578
1.436064	0.385580
1.436064	0.385583
1.436064	0.385586
1.431040	0.385588
1.436064	0.385591
1.436064	0.385594
1.436064	0.385596
1.431040	0.385599
1.431040	0.385601
1.436064	0.385604
1.431040	0.385607
1.431040	0.385609
1.436064	0.385612
1.436064	0.385615
1.431040	0.385617
1.431040	0.385620
1.431040	0.385622
1.431040	0.385625
1.436064	0.385628
1.436064	0.385630
1.436064	0.385633
1.426016	0.385635
1.441088	0.385638
1.436064	0.385640
1.436064	0.385643
1.431040	0.385646
1.436064	0.385648
1.431040	0.385651
1.436064	0.385654
1.436064	0.385656
1.431040	0.385659
1.436064	0.385661
1.436064	0.385664
1.431040	0.385667
1.426016	0.385669
1.436064	0.385672
1.436064	0.385674
1.431040	0.385677
1.436064	0.385679
1.431040	0.385682
